app_name,category,category_new,active_month,city_tier,income,gender,province,age,ppl_cnt
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,天津市,35-39岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,天津市,40-44岁,52513
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,天津市,55-59岁,53566
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,安徽省,20-24岁,50403
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,山东省,40-44岁,52513
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,山东省,45-49岁,105027
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,山东省,60-64岁,135127
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,广东省,20-24岁,126007
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,广东省,25-29岁,75604
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,广东省,30-34岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,广东省,35-39岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,广东省,40-44岁,52513
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,广东省,45-49岁,106080
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,广东省,小于20岁,32832
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,江苏省,20-24岁,50403
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,江苏省,25-29岁,75604
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,江苏省,30-34岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,江苏省,40-44岁,105027
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,河南省,20-24岁,50403
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,河南省,30-34岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,河南省,40-44岁,52513
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,河南省,45-49岁,52513
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,浙江省,20-24岁,75604
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,浙江省,25-29岁,25201
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,浙江省,30-34岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,浙江省,35-39岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,浙江省,60-64岁,67563
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,浙江省,65-69岁,67563
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,湖北省,20-24岁,100806
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,湖北省,30-34岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,湖北省,40-44岁,52513
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,湖北省,45-49岁,105027
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,湖北省,65-69岁,67563
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,湖南省,20-24岁,50403
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,湖南省,25-29岁,100806
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,湖南省,30-34岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,湖南省,35-39岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,湖南省,40-44岁,52513
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,湖南省,45-49岁,52513
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,辽宁省,20-24岁,25201
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,辽宁省,30-34岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,辽宁省,35-39岁,92464
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,辽宁省,50-54岁,160700
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,辽宁省,55-59岁,53566
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,重庆市,20-24岁,75604
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,重庆市,25-29岁,50403
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,重庆市,30-34岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,重庆市,35-39岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,重庆市,40-44岁,105027
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,重庆市,50-54岁,53566
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,重庆市,55-59岁,107133
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,重庆市,60-64岁,67563
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,重庆市,小于20岁,32832
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,陕西省,20-24岁,25201
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,陕西省,30-34岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,陕西省,35-39岁,30821
微信,社交沟通,日常通讯,2025-07,新一线城市,3000到5000,男,陕西省,小于20岁,32832
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,,湖北省,,90964
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,四川省,20-24岁,65422
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,四川省,25-29岁,65422
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,四川省,30-34岁,60528
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,四川省,35-39岁,60528
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,四川省,40-44岁,94497
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,四川省,45-49岁,94497
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,四川省,小于20岁,65422
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,天津市,30-34岁,60528
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,天津市,45-49岁,90964
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,天津市,50-54岁,117346
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,天津市,55-59岁,117346
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,安徽省,20-24岁,65422
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,安徽省,25-29岁,65422
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,山东省,35-39岁,60528
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,山东省,55-59岁,234692
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,广东省,20-24岁,130844
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,广东省,25-29岁,125950
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,广东省,30-34岁,121056
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,广东省,35-39岁,242112
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,广东省,40-44岁,94497
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,广东省,45-49岁,94497
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,广东省,50-54岁,117346
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,江苏省,20-24岁,130844
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,江苏省,25-29岁,196266
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,江苏省,40-44岁,94497
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,江苏省,45-49岁,94497
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,河南省,20-24岁,65422
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,河南省,30-34岁,60528
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,河南省,60-64岁,125812
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,浙江省,30-34岁,121056
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,浙江省,35-39岁,60528
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,浙江省,40-44岁,94497
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,浙江省,45-49岁,188994
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,浙江省,55-59岁,117346
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,浙江省,60-64岁,125812
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,浙江省,小于20岁,120051
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,湖北省,35-39岁,60528
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,湖北省,40-44岁,94497
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,湖北省,55-59岁,117346
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,湖南省,20-24岁,65422
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,辽宁省,25-29岁,65422
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,辽宁省,30-34岁,121056
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,辽宁省,35-39岁,60528
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,辽宁省,40-44岁,94497
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,辽宁省,45-49岁,188994
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,重庆市,20-24岁,261688
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,重庆市,25-29岁,65422
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,重庆市,30-34岁,60528
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,重庆市,35-39岁,60528
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,重庆市,50-54岁,234692
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,重庆市,65-69岁,125812
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,重庆市,小于20岁,120051
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,陕西省,20-24岁,130844
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,陕西省,25-29岁,191372
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,陕西省,35-39岁,60528
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,陕西省,40-44岁,94497
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,女,陕西省,55-59岁,117346
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,四川省,25-29岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,四川省,35-39岁,54779
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,四川省,60-64岁,83874
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,四川省,65-69岁,83874
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,四川省,小于20岁,70618
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,天津市,20-24岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,天津市,25-29岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,天津市,30-34岁,54779
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,天津市,35-39岁,145743
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,天津市,40-44岁,167692
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,天津市,45-49岁,76728
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,安徽省,20-24岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,安徽省,25-29岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,山东省,20-24岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,山东省,35-39岁,164338
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,山东省,40-44岁,230185
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,广东省,20-24岁,236363
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,广东省,25-29岁,236363
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,广东省,35-39岁,164338
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,广东省,40-44岁,76728
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,广东省,45-49岁,90964
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,广东省,50-54岁,258558
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,广东省,60-64岁,83874
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,江苏省,25-29岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,江苏省,35-39岁,54779
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,江苏省,40-44岁,76728
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,江苏省,60-64岁,83874
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,河南省,20-24岁,118181
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,河南省,25-29岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,河南省,30-34岁,54779
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,河南省,35-39岁,109559
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,河南省,40-44岁,76728
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,河南省,45-49岁,76728
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,河南省,50-54岁,129279
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,浙江省,20-24岁,118181
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,浙江省,35-39岁,109559
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,浙江省,40-44岁,153456
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,浙江省,45-49岁,76728
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,浙江省,50-54岁,129279
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,浙江省,60-64岁,83874
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,湖北省,20-24岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,湖北省,30-34岁,164338
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,湖北省,40-44岁,76728
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,湖北省,45-49岁,76728
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,湖南省,20-24岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,湖南省,25-29岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,湖南省,30-34岁,54779
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,辽宁省,20-24岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,辽宁省,35-39岁,54779
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,辽宁省,大于70岁,83874
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,重庆市,20-24岁,118181
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,重庆市,25-29岁,177272
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,重庆市,30-34岁,273898
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,重庆市,35-39岁,54779
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,重庆市,40-44岁,230185
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,重庆市,45-49岁,76728
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,重庆市,55-59岁,90964
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,重庆市,小于20岁,70618
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,陕西省,20-24岁,59090
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,陕西省,30-34岁,54779
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,陕西省,35-39岁,54779
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,陕西省,40-44岁,153456
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,陕西省,45-49岁,76728
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,陕西省,50-54岁,129279
微信,社交沟通,日常通讯,2025-07,新一线城市,5000到7500,男,陕西省,55-59岁,220243
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,四川省,20-24岁,152443
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,四川省,25-29岁,152443
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,四川省,30-34岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,四川省,35-39岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,四川省,40-44岁,232918
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,四川省,45-49岁,90964
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,四川省,50-54岁,158558
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,天津市,20-24岁,152443
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,天津市,30-34岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,天津市,40-44岁,425864
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,天津市,45-49岁,141954
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,安徽省,20-24岁,76221
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,安徽省,25-29岁,76221
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,安徽省,30-34岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,山东省,20-24岁,152443
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,山东省,25-29岁,76221
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,山东省,30-34岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,山东省,35-39岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,广东省,20-24岁,152443
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,广东省,25-29岁,90964
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,广东省,30-34岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,广东省,35-39岁,396857
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,广东省,45-49岁,141954
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,江苏省,30-34岁,158742
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,江苏省,35-39岁,158742
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,江苏省,40-44岁,141954
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,河南省,25-29岁,76221
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,河南省,35-39岁,158742
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,河南省,55-59岁,158558
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,浙江省,20-24岁,76221
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,浙江省,30-34岁,158742
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,浙江省,35-39岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,浙江省,45-49岁,158558
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,湖北省,25-29岁,76221
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,湖北省,35-39岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,湖北省,45-49岁,141954
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,湖南省,20-24岁,152443
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,湖南省,25-29岁,76221
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,湖南省,30-34岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,湖南省,小于20岁,183362
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,辽宁省,35-39岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,辽宁省,40-44岁,283909
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,辽宁省,60-64岁,112734
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,重庆市,20-24岁,152443
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,重庆市,30-34岁,158742
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,重庆市,35-39岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,重庆市,40-44岁,141954
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,重庆市,45-49岁,300513
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,重庆市,50-54岁,408081
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,重庆市,55-59岁,158558
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,重庆市,60-64岁,225469
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,重庆市,小于20岁,259583
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,陕西省,35-39岁,79371
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,女,陕西省,55-59岁,158558
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,四川省,25-29岁,69688
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,四川省,30-34岁,63584
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,四川省,35-39岁,63584
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,四川省,40-44岁,127012
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,天津市,20-24岁,139376
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,天津市,35-39岁,63584
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,天津市,40-44岁,127012
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,天津市,45-49岁,127012
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,天津市,50-54岁,203368
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,安徽省,20-24岁,69688
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,安徽省,25-29岁,69688
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,安徽省,30-34岁,63584
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,安徽省,50-54岁,203368
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,山东省,30-34岁,63584
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,山东省,35-39岁,127169
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,广东省,20-24岁,69688
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,广东省,25-29岁,348441
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,广东省,30-34岁,127169
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,广东省,35-39岁,254339
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,广东省,40-44岁,127012
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,广东省,45-49岁,127012
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,江苏省,20-24岁,139376
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,江苏省,25-29岁,69688
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,江苏省,30-34岁,254339
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,江苏省,35-39岁,127169
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,江苏省,40-44岁,127012
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,江苏省,45-49岁,254024
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,江苏省,50-54岁,203368
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,江苏省,小于20岁,69688
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,河南省,35-39岁,317924
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,河南省,40-44岁,127012
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,浙江省,20-24岁,139376
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,浙江省,35-39岁,127169
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,浙江省,40-44岁,127012
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,浙江省,45-49岁,127012
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,湖北省,20-24岁,69688
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,湖北省,25-29岁,69688
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,湖北省,30-34岁,127169
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,湖北省,35-39岁,63584
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,湖北省,40-44岁,254024
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,湖北省,65-69岁,90964
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,湖南省,20-24岁,160652
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,湖南省,30-34岁,63584
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,湖南省,35-39岁,63584
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,辽宁省,20-24岁,69688
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,辽宁省,30-34岁,63584
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,辽宁省,40-44岁,217976
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,辽宁省,50-54岁,203368
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,重庆市,20-24岁,209064
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,重庆市,25-29岁,139376
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,重庆市,30-34岁,254339
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,重庆市,35-39岁,190754
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,重庆市,40-44岁,254024
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,重庆市,45-49岁,127012
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,重庆市,50-54岁,610105
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,重庆市,55-59岁,90964
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,陕西省,20-24岁,160652
微信,社交沟通,日常通讯,2025-07,新一线城市,7500到10000,男,陕西省,35-39岁,63584
